
Handle=0
WINUM6   	 ofs=00337B90, sz=236; PIC? xs=152,ys=11,xo=12,yo=514
WINUM7   	 ofs=00337C30, sz=188; PIC? xs=152,ys=11,xo=12,yo=514
WINUM8   	 ofs=00337CB0, sz=232; PIC? xs=11,ys=12,xo=0,yo=0
WINUM9   	 ofs=00337DA0, sz=232; PIC? xs=152,ys=11,xo=12,yo=514
WICOLON  	 ofs=00337E40, sz=108; 
WISUCKS  	 ofs=00337E90, sz=1460; PIC? xs=152,ys=72,xo=12,yo=522
WIFRGS   	 ofs=00338150, sz=1136; PIC? xs=152,ys=55,xo=12,yo=514
WILV00   	 ofs=003383C0, sz=1712; PIC? xs=152,ys=87,xo=12,yo=522
WILV01   	 ofs=00338710, sz=3064; PIC? xs=152,ys=170,xo=12,yo=522
WILV02   	 ofs=00338C60, sz=3152; PIC? xs=152,ys=168,xo=12,yo=522
WILV03   	 ofs=00339180, sz=3896; PIC? xs=152,ys=206,xo=12,yo=522
WILV04   	 ofs=00339760, sz=2556; PIC? xs=152,ys=137,xo=12,yo=522
WILV05   	 ofs=00339BF0, sz=4556; PIC? xs=152,ys=236,xo=12,yo=522
WILV06   	 ofs=0033A330, sz=3960; PIC? xs=152,ys=212,xo=12,yo=522
WILV07   	 ofs=0033AA60, sz=3660; PIC? xs=152,ys=195,xo=12,yo=522
WILV08   	 ofs=0033B0E0, sz=2920; PIC? xs=152,ys=157,xo=12,yo=522
WILV11   	 ofs=0033B670, sz=3964; PIC? xs=152,ys=212,xo=12,yo=522
WILV12   	 ofs=0033BC60, sz=1960; PIC? xs=152,ys=101,xo=12,yo=522
WILV14   	 ofs=0033BFB0, sz=3628; PIC? xs=152,ys=192,xo=12,yo=522
WILV15   	 ofs=0033C590, sz=4336; PIC? xs=152,ys=247,xo=12,yo=522
WILV16   	 ofs=0033CCD0, sz=3208; PIC? xs=152,ys=170,xo=12,yo=522
WILV17   	 ofs=0033D280, sz=3288; PIC? xs=152,ys=182,xo=12,yo=522
WILV18   	 ofs=0033D810, sz=4656; PIC? xs=152,ys=252,xo=12,yo=-2041
WILV20   	 ofs=0033DE80, sz=2080; PIC? xs=152,ys=115,xo=12,yo=522
WILV21   	 ofs=0033E210, sz=4064; PIC? xs=152,ys=220,xo=12,yo=522
WILV22   	 ofs=0033E980, sz=2944; PIC? xs=152,ys=151,xo=12,yo=522
WILV23   	 ofs=0033EEC0, sz=3004; PIC? xs=152,ys=167,xo=12,yo=522
WILV24   	 ofs=0033F470, sz=3940; PIC? xs=152,ys=214,xo=12,yo=522
WILV25   	 ofs=0033FB80, sz=2304; PIC? xs=152,ys=124,xo=12,yo=-2041
WILV26   	 ofs=0033FFF0, sz=2908; PIC? xs=152,ys=163,xo=12,yo=522
WILV27   	 ofs=00340540, sz=752; PIC? xs=152,ys=36,xo=12,yo=514
WILV28   	 ofs=003406D0, sz=1984; PIC? xs=152,ys=100,xo=12,yo=522
WILV13   	 ofs=00340AB0, sz=2416; PIC? xs=152,ys=130,xo=12,yo=522
WILV10   	 ofs=00340FC0, sz=3508; PIC? xs=152,ys=186,xo=12,yo=-4089
WIP1     	 ofs=003415D0, sz=404; PIC? xs=152,ys=23,xo=12,yo=514
WIP2     	 ofs=003416C0, sz=512; PIC? xs=152,ys=27,xo=12,yo=514
WIP3     	 ofs=003417F0, sz=500; PIC? xs=152,ys=27,xo=12,yo=514
WIP4     	 ofs=00341910, sz=480; PIC? xs=152,ys=27,xo=12,yo=514
WIBP1    	 ofs=00341A30, sz=404; PIC? xs=152,ys=23,xo=12,yo=514
WIBP2    	 ofs=00341B20, sz=512; PIC? xs=152,ys=27,xo=12,yo=514
WIBP3    	 ofs=00341C50, sz=500; PIC? xs=152,ys=27,xo=12,yo=514
WIBP4    	 ofs=00341D70, sz=480; PIC? xs=152,ys=27,xo=12,yo=514
WIKILRS  	 ofs=00341E90, sz=532; PIC? xs=152,ys=8,xo=53,yo=514
WIVCTMS  	 ofs=00341FD0, sz=904; PIC? xs=152,ys=55,xo=8,yo=514
WISCRT2  	 ofs=003421A0, sz=1592; PIC? xs=152,ys=79,xo=12,yo=522
WIENTER  	 ofs=00342480, sz=2036; PIC? xs=152,ys=102,xo=12,yo=522
CWILV00  	 ofs=003427F0, sz=2016; PIC? xs=152,ys=113,xo=11,yo=522
CWILV01  	 ofs=00342C10, sz=2596; PIC? xs=152,ys=134,xo=12,yo=522
CWILV02  	 ofs=00343130, sz=2484; PIC? xs=152,ys=134,xo=12,yo=522
CWILV03  	 ofs=00343580, sz=2148; PIC? xs=152,ys=115,xo=12,yo=522
CWILV04  	 ofs=003439D0, sz=3948; PIC? xs=152,ys=215,xo=12,yo=522
CWILV05  	 ofs=00343FF0, sz=2740; PIC? xs=152,ys=144,xo=12,yo=522
CWILV06  	 ofs=00344450, sz=2540; PIC? xs=152,ys=134,xo=12,yo=522
CWILV07  	 ofs=003448E0, sz=3656; PIC? xs=152,ys=195,xo=12,yo=522
CWILV08  	 ofs=00344EF0, sz=1368; PIC? xs=152,ys=79,xo=12,yo=522
CWILV09  	 ofs=00345180, sz=3392; PIC? xs=152,ys=180,xo=12,yo=522
CWILV10  	 ofs=003457C0, sz=3260; PIC? xs=152,ys=179,xo=12,yo=522
CWILV11  	 ofs=00345D80, sz=2568; PIC? xs=152,ys=141,xo=12,yo=522
CWILV12  	 ofs=00346270, sz=2272; PIC? xs=152,ys=117,xo=12,yo=522
CWILV13  	 ofs=003465F0, sz=3524; PIC? xs=152,ys=193,xo=12,yo=522
CWILV14  	 ofs=00346B90, sz=3564; PIC? xs=152,ys=186,xo=12,yo=-4089
CWILV15  	 ofs=00347240, sz=2040; PIC? xs=152,ys=101,xo=12,yo=522
CWILV16  	 ofs=00347560, sz=2380; PIC? xs=152,ys=121,xo=12,yo=522
CWILV17  	 ofs=003478F0, sz=3204; PIC? xs=152,ys=173,xo=12,yo=522
CWILV18  	 ofs=00347EC0, sz=2348; PIC? xs=152,ys=128,xo=12,yo=522
CWILV19  	 ofs=003482E0, sz=1788; PIC? xs=152,ys=92,xo=12,yo=522
CWILV22  	 ofs=00348680, sz=3128; PIC? xs=152,ys=174,xo=12,yo=522
CWILV21  	 ofs=00348CC0, sz=3256; PIC? xs=152,ys=172,xo=12,yo=522
CWILV20  	 ofs=00349280, sz=1776; PIC? xs=152,ys=92,xo=12,yo=522
CWILV23  	 ofs=00349580, sz=2200; PIC? xs=152,ys=120,xo=12,yo=522
CWILV25  	 ofs=003499B0, sz=4660; PIC? xs=152,ys=251,xo=12,yo=522
CWILV26  	 ofs=0034A0F0, sz=3488; PIC? xs=152,ys=183,xo=12,yo=522
CWILV27  	 ofs=0034A6B0, sz=3448; PIC? xs=152,ys=189,xo=12,yo=-1017
CWILV28  	 ofs=0034ACD0, sz=2968; PIC? xs=152,ys=164,xo=12,yo=522
CWILV29  	 ofs=0034B1F0, sz=2312; PIC? xs=152,ys=127,xo=12,yo=522
CWILV24  	 ofs=0034B5C0, sz=2484; PIC? xs=168,ys=126,xo=12,yo=520
CWILV30  	 ofs=0034BA20, sz=2700; PIC? xs=152,ys=139,xo=12,yo=522
CWILV31  	 ofs=0034BF00, sz=1800; PIC? xs=152,ys=87,xo=12,yo=522
INTERPIC 	 ofs=0034C240, sz=68168; PIC? xs=152,ys=320,xo=200,yo=522
S_START  	 ofs=00355770, sz=0; PIC? xs=114,ys=83,xo=-104,yo=-117
CHGGA0   	 ofs=00355770, sz=8180; PIC? xs=114,ys=83,xo=-104,yo=-117
CHGGB0   	 ofs=00357770, sz=8204; PIC? xs=114,ys=81,xo=-104,yo=-119
CHGFA0   	 ofs=00359780, sz=2684; PIC? xs=86,ys=46,xo=-118,yo=-98
CHGFB0   	 ofs=0035A200, sz=2308; PIC? xs=85,ys=47,xo=-120,yo=-97
SAWGA0   	 ofs=0035AB10, sz=6692; 
SAWGB0   	 ofs=0035BAE0, sz=6692; 
SAWGC0   	 ofs=0035CAC0, sz=7852; 
SAWGD0   	 ofs=0035DC00, sz=7980; 
PISGA0   	 ofs=0035ED80, sz=2632; PIC? xs=57,ys=62,xo=-126,yo=-106
PISGB0   	 ofs=0035F7D0, sz=3768; PIC? xs=79,ys=82,xo=-104,yo=-86
PISGC0   	 ofs=00360690, sz=3664; PIC? xs=66,ys=81,xo=-119,yo=-87
PISGD0   	 ofs=003614E0, sz=3616; PIC? xs=61,ys=81,xo=-125,yo=-87
PISGE0   	 ofs=00362300, sz=4892; PIC? xs=78,ys=103,xo=-106,yo=-65
PISFA0   	 ofs=00363620, sz=1408; PIC? xs=41,ys=38,xo=-140,yo=-66
BAL1A0   	 ofs=00363BA0, sz=320; PIC? xs=15,ys=15,xo=8,yo=8
BAL1B0   	 ofs=00363CE0, sz=320; PIC? xs=15,ys=15,xo=8,yo=8
BAL1C0   	 ofs=00363E20, sz=1316; PIC? xs=37,ys=35,xo=19,yo=18
BAL1D0   	 ofs=00364350, sz=1624; PIC? xs=266,ys=43,xo=39,yo=2582
BAL1E0   	 ofs=00364700, sz=2064; 
PUFFA0   	 ofs=00364B70, sz=76; PIC? xs=5,ys=5,xo=2,yo=3
PUFFB0   	 ofs=00364BC0, sz=144; PIC? xs=9,ys=8,xo=4,yo=4
PUFFC0   	 ofs=00364C50, sz=256; PIC? xs=12,ys=11,xo=6,yo=5
PUFFD0   	 ofs=00364D50, sz=376; PIC? xs=15,ys=15,xo=8,yo=7
BLUDA0   	 ofs=00364ED0, sz=76; PIC? xs=5,ys=6,xo=2,yo=3
BLUDB0   	 ofs=00364F20, sz=132; PIC? xs=8,ys=8,xo=4,yo=4
BLUDC0   	 ofs=00364FB0, sz=216; PIC? xs=12,ys=11,xo=7,yo=6
BAL2A0   	 ofs=00365090, sz=340; PIC? xs=16,ys=16,xo=7,yo=8
BAL2B0   	 ofs=003651F0, sz=316; PIC? xs=15,ys=15,xo=7,yo=7
BAL2C0   	 ofs=00365330, sz=1884; PIC? xs=45,ys=48,xo=23,yo=24
BAL2D0   	 ofs=00365A90, sz=2360; PIC? xs=50,ys=42,xo=25,yo=21
BAL2E0   	 ofs=003663D0, sz=2228; 
MISLB0   	 ofs=00366940, sz=3788; PIC? xs=73,ys=60,xo=37,yo=29
MISLC0   	 ofs=00367810, sz=5976; 
MISLD0   	 ofs=00368690, sz=4260; 
TFOGA0   	 ofs=00368E70, sz=2184; PIC? xs=41,ys=56,xo=19,yo=58
TFOGB0   	 ofs=00369700, sz=1696; PIC? xs=42,ys=45,xo=19,yo=51
TFOGC0   	 ofs=00369DA0, sz=1396; PIC? xs=40,ys=37,xo=20,yo=45
TFOGD0   	 ofs=0036A320, sz=1020; PIC? xs=30,ys=34,xo=15,yo=44
TFOGE0   	 ofs=0036A720, sz=392; PIC? xs=17,ys=16,xo=8,yo=34
TFOGF0   	 ofs=0036A8B0, sz=152; PIC? xs=9,ys=8,xo=4,yo=30
TFOGG0   	 ofs=0036A950, sz=44; PIC? xs=3,ys=3,xo=1,yo=27
TFOGH0   	 ofs=0036A980, sz=88; PIC? xs=7,ys=7,xo=3,yo=29
TFOGI0   	 ofs=0036A9E0, sz=176; PIC? xs=13,ys=13,xo=6,yo=28
TFOGJ0   	 ofs=0036AA90, sz=260; 
IFOGA0   	 ofs=0036AB40, sz=1396; 
IFOGB0   	 ofs=0036AEB0, sz=1052; 
IFOGC0   	 ofs=0036B170, sz=388; PIC? xs=17,ys=16,xo=6,yo=15
IFOGD0   	 ofs=0036B300, sz=144; PIC? xs=9,ys=8,xo=2,yo=10
IFOGE0   	 ofs=0036B390, sz=44; PIC? xs=3,ys=4,xo=0,yo=7
APLSA0   	 ofs=0036B3C0, sz=244; PIC? xs=15,ys=15,xo=7,yo=10
APLSB0   	 ofs=0036B4C0, sz=256; PIC? xs=13,ys=13,xo=6,yo=8
APBXA0   	 ofs=0036B5C0, sz=628; PIC? xs=23,ys=23,xo=12,yo=15
APBXB0   	 ofs=0036B840, sz=1236; 
APBXC0   	 ofs=0036BB40, sz=872; PIC? xs=266,ys=29,xo=29,yo=2577
APBXD0   	 ofs=0036BD60, sz=460; PIC? xs=20,ys=20,xo=10,yo=13
APBXE0   	 ofs=0036BF30, sz=108; PIC? xs=7,ys=7,xo=4,yo=6
MANFA1   	 ofs=0036BFA0, sz=1104; PIC? xs=34,ys=34,xo=19,yo=17
MANFA8A2 	 ofs=0036C3F0, sz=1328; PIC? xs=56,ys=28,xo=33,yo=17
MANFA7A3 	 ofs=0036C920, sz=1588; PIC? xs=67,ys=25,xo=34,yo=16
MANFA6A4 	 ofs=0036CF60, sz=1344; PIC? xs=54,ys=30,xo=25,yo=19
MANFA5   	 ofs=0036D4A0, sz=944; PIC? xs=29,ys=30,xo=13,yo=15
MANFB1   	 ofs=0036D850, sz=1092; PIC? xs=34,ys=34,xo=19,yo=17
MANFB8B2 	 ofs=0036DCA0, sz=1332; PIC? xs=51,ys=28,xo=27,yo=17
MANFB7B3 	 ofs=0036E1E0, sz=1588; PIC? xs=63,ys=27,xo=30,yo=17
MANFB6B4 	 ofs=0036E820, sz=1232; PIC? xs=46,ys=30,xo=18,yo=19
MANFB5   	 ofs=0036ECF0, sz=756; PIC? xs=25,ys=26,xo=12,yo=13
BOSFA0   	 ofs=0036EFF0, sz=1396; PIC? xs=33,ys=33,xo=15,yo=35
BOSFB0   	 ofs=0036F570, sz=1444; PIC? xs=37,ys=36,xo=16,yo=36
BOSFC0   	 ofs=0036FB20, sz=1308; PIC? xs=35,ys=36,xo=17,yo=37
BOSFD0   	 ofs=00370040, sz=1368; PIC? xs=35,ys=36,xo=17,yo=37
PUNGA0   	 ofs=003705A0, sz=3112; PIC? xs=113,ys=42,xo=-151,yo=-126
PUNGB0   	 ofs=003711D0, sz=2596; PIC? xs=80,ys=41,xo=-67,yo=-127
PUNGC0   	 ofs=00371C00, sz=4152; PIC? xs=107,ys=52,xo=-52,yo=-116
PUNGD0   	 ofs=00372C40, sz=6716; PIC? xs=147,ys=76,xo=-36,yo=-92
MISGA0   	 ofs=00374680, sz=5976; 
MISGB0   	 ofs=00375010, sz=6588; 
MISFA0   	 ofs=003759A0, sz=1624; PIC? xs=53,ys=31,xo=-136,yo=-105
MISFB0   	 ofs=00376000, sz=3208; PIC? xs=73,ys=51,xo=-126,yo=-101
MISFC0   	 ofs=00376C90, sz=4792; 
MISFD0   	 ofs=00377860, sz=4496; 
MISLA1   	 ofs=00378150, sz=264; PIC? xs=15,ys=14,xo=7,yo=13
MISLA8A2 	 ofs=00378260, sz=600; 
MISLA7A3 	 ofs=003783E0, sz=892; 
MISLA6A4 	 ofs=003785C0, sz=484; PIC? xs=26,ys=14,xo=12,yo=13
MISLA5   	 ofs=003787B0, sz=264; PIC? xs=15,ys=14,xo=7,yo=13
SHTGA0   	 ofs=003788C0, sz=3400; 
SHTGB0   	 ofs=00378F90, sz=8860; 
SHTGC0   	 ofs=0037A460, sz=10368; 
SHTGD0   	 ofs=0037B7F0, sz=10668; 
SHTFA0   	 ofs=0037CD40, sz=1156; PIC? xs=44,ys=31,xo=-141,yo=-95
SHTFB0   	 ofs=0037D1D0, sz=1668; 
SHT2A0   	 ofs=0037D610, sz=2996; 
SHT2B0   	 ofs=0037DC90, sz=6076; 
SHT2C0   	 ofs=0037E7B0, sz=11020; 
SHT2D0   	 ofs=0037FC60, sz=4468; 
SHT2E0   	 ofs=00380620, sz=7804; 
SHT2F0   	 ofs=00381A10, sz=3756; PIC? xs=88,ys=51,xo=-105,yo=-117
SHT2G0   	 ofs=003828C0, sz=4468; 
SHT2H0   	 ofs=00383280, sz=4764; 
SHT2I0   	 ofs=00383B10, sz=2088; 
SHT2J0   	 ofs=00383F70, sz=2668; 
PLSGA0   	 ofs=003844C0, sz=4444; 
PLSGB0   	 ofs=00384D30, sz=9624; PIC? xs=104,ys=111,xo=-64,yo=-57
PLSFA0   	 ofs=003872D0, sz=4924; 
PLSFB0   	 ofs=00387CE0, sz=5324; 
PLSSA0   	 ofs=00388840, sz=244; PIC? xs=15,ys=14,xo=7,yo=9
PLSSB0   	 ofs=00388940, sz=256; PIC? xs=13,ys=13,xo=6,yo=8
PLSEA0   	 ofs=00388A40, sz=628; 
PLSEB0   	 ofs=00388BE0, sz=1344; 
PLSEC0   	 ofs=00388F50, sz=1176; PIC? xs=37,ys=35,xo=17,yo=18
PLSED0   	 ofs=003893F0, sz=848; PIC? xs=29,ys=29,xo=13,yo=13
PLSEE0   	 ofs=00389740, sz=108; PIC? xs=7,ys=7,xo=0,yo=2
BFGGA0   	 ofs=003897B0, sz=11544; 
BFGGB0   	 ofs=0038AFC0, sz=11544; 
BFGGC0   	 ofs=0038C700, sz=11068; 
BFGFA0   	 ofs=0038DDA0, sz=2608; 
BFGFB0   	 ofs=0038E270, sz=5068; 
BFS1A0   	 ofs=0038ED50, sz=1976; PIC? xs=45,ys=45,xo=24,yo=37
BFS1B0   	 ofs=0038F510, sz=1980; PIC? xs=45,ys=45,xo=24,yo=37
BFE1A0   	 ofs=0038FCD0, sz=3020; 
BFE1B0   	 ofs=00390260, sz=4988; 
BFE1C0   	 ofs=00390BE0, sz=9276; 
BFE1D0   	 ofs=00391940, sz=3104; 
BFE1E0   	 ofs=00392040, sz=1684; 
BFE1F0   	 ofs=003923C0, sz=1028; 
BFE2A0   	 ofs=00392580, sz=3020; 
BFE2B0   	 ofs=00392B10, sz=1700; PIC? xs=42,ys=45,xo=18,yo=22
BFE2C0   	 ofs=003931C0, sz=1128; PIC? xs=35,ys=35,xo=19,yo=17
BFE2D0   	 ofs=00393630, sz=188; PIC? xs=13,ys=9,xo=5,yo=4
SARGA1   	 ofs=003936F0, sz=2000; PIC? xs=40,ys=56,xo=18,yo=51
SARGA2A8 	 ofs=00393EC0, sz=2384; PIC? xs=59,ys=55,xo=29,yo=50
SARGA3A7 	 ofs=00394810, sz=2388; PIC? xs=60,ys=53,xo=28,yo=48
SARGA4A6 	 ofs=00395170, sz=2160; PIC? xs=56,ys=53,xo=25,yo=48
SARGA5   	 ofs=003959E0, sz=1640; PIC? xs=35,ys=54,xo=18,yo=49
SARGB1   	 ofs=00396050, sz=2080; PIC? xs=43,ys=58,xo=19,yo=53
SARGB2B8 	 ofs=00396870, sz=2040; PIC? xs=50,ys=59,xo=23,yo=54
SARGB3B7 	 ofs=00397070, sz=2164; PIC? xs=58,ys=56,xo=28,yo=51
SARGB4B6 	 ofs=003978F0, sz=2056; PIC? xs=53,ys=53,xo=30,yo=51
SARGB5   	 ofs=00398100, sz=1848; PIC? xs=39,ys=53,xo=20,yo=48
SARGC1   	 ofs=00398840, sz=1996; PIC? xs=40,ys=55,xo=17,yo=50
SARGC2C8 	 ofs=00399010, sz=2172; PIC? xs=58,ys=52,xo=28,yo=49
SARGC3C7 	 ofs=00399890, sz=2288; PIC? xs=60,ys=53,xo=29,yo=48
SARGC4C6 	 ofs=0039A180, sz=1988; PIC? xs=50,ys=53,xo=29,yo=48
SARGC5   	 ofs=0039A950, sz=1640; PIC? xs=35,ys=54,xo=18,yo=49
SARGD1   	 ofs=0039AFC0, sz=2080; PIC? xs=43,ys=58,xo=19,yo=53
SARGD2D8 	 ofs=0039B7E0, sz=2144; PIC? xs=55,ys=56,xo=29,yo=53
SARGD3D7 	 ofs=0039C040, sz=2176; PIC? xs=59,ys=56,xo=29,yo=53
SARGD4D6 	 ofs=0039C8C0, sz=1832; PIC? xs=46,ys=54,xo=30,yo=53
SARGD5   	 ofs=0039CFF0, sz=1848; PIC? xs=39,ys=53,xo=20,yo=48
SARGE1   	 ofs=0039D730, sz=2144; PIC? xs=44,ys=55,xo=22,yo=52
SARGE2   	 ofs=0039DF90, sz=1920; PIC? xs=48,ys=55,xo=20,yo=50
SARGE3   	 ofs=0039E710, sz=2232; PIC? xs=60,ys=51,xo=23,yo=48
SARGE4   	 ofs=0039EFD0, sz=2028; PIC? xs=54,ys=50,xo=25,yo=46
SARGE5   	 ofs=0039F7C0, sz=1844; PIC? xs=42,ys=51,xo=20,yo=48
SARGE6   	 ofs=0039FF00, sz=1816; PIC? xs=49,ys=50,xo=25,yo=47
SARGE7   	 ofs=003A0620, sz=2336; PIC? xs=58,ys=50,xo=33,yo=46
SARGE8   	 ofs=003A0F40, sz=2216; PIC? xs=53,ys=54,xo=30,yo=49
SARGF1   	 ofs=003A17F0, sz=2148; PIC? xs=44,ys=55,xo=22,yo=52
SARGF2   	 ofs=003A2060, sz=2124; PIC? xs=50,ys=55,xo=23,yo=50
SARGF3   	 ofs=003A28B0, sz=2560; PIC? xs=67,ys=51,xo=30,yo=48
SARGF4   	 ofs=003A32B0, sz=2144; PIC? xs=57,ys=51,xo=28,yo=47
SARGF5   	 ofs=003A3B10, sz=1976; PIC? xs=42,ys=52,xo=20,yo=49
SARGF6   	 ofs=003A42D0, sz=1964; PIC? xs=52,ys=50,xo=25,yo=47
SARGF7   	 ofs=003A4A80, sz=2660; PIC? xs=63,ys=51,xo=34,yo=47
SARGF8   	 ofs=003A54F0, sz=2456; PIC? xs=55,ys=54,xo=30,yo=49
SARGG1   	 ofs=003A5E90, sz=2172; PIC? xs=44,ys=55,xo=22,yo=52
SARGG2   	 ofs=003A6710, sz=2012; PIC? xs=52,ys=58,xo=25,yo=53
SARGG3   	 ofs=003A6EF0, sz=2436; PIC? xs=70,ys=53,xo=33,yo=50
SARGG4   	 ofs=003A7880, sz=2088; PIC? xs=57,ys=52,xo=28,yo=48
SARGG5   	 ofs=003A80B0, sz=2036; PIC? xs=42,ys=54,xo=20,yo=51
SARGG6   	 ofs=003A88B0, sz=1936; PIC? xs=54,ys=50,xo=26,yo=47
SARGG7   	 ofs=003A9040, sz=2528; PIC? xs=66,ys=52,xo=34,yo=48
SARGG8   	 ofs=003A9A20, sz=2292; PIC? xs=57,ys=55,xo=30,yo=50
SARGH1   	 ofs=003AA320, sz=2088; PIC? xs=39,ys=55,xo=18,yo=51
SARGH2   	 ofs=003AAB50, sz=1972; PIC? xs=50,ys=53,xo=27,yo=48
SARGH3   	 ofs=003AB310, sz=2172; PIC? xs=59,ys=51,xo=29,yo=46
SARGH4   	 ofs=003ABB90, sz=2000; PIC? xs=52,ys=49,xo=23,yo=44
SARGH5   	 ofs=003AC360, sz=1560; PIC? xs=35,ys=48,xo=15,yo=45
SARGH6   	 ofs=003AC980, sz=1696; PIC? xs=44,ys=48,xo=20,yo=45
SARGH7   	 ofs=003AD020, sz=2156; PIC? xs=57,ys=50,xo=25,yo=46
SARGH8   	 ofs=003AD890, sz=2108; PIC? xs=54,ys=52,xo=30,yo=47
SARGI0   	 ofs=003AE0D0, sz=2340; PIC? xs=54,ys=56,xo=25,yo=51
SARGJ0   	 ofs=003AEA00, sz=2248; PIC? xs=60,ys=56,xo=28,yo=59
SARGK0   	 ofs=003AF2D0, sz=1900; PIC? xs=52,ys=53,xo=21,yo=57
SARGL0   	 ofs=003AFA40, sz=1908; PIC? xs=62,ys=57,xo=29,yo=55
SARGM0   	 ofs=003B01C0, sz=1836; PIC? xs=64,ys=46,xo=33,yo=41
SARGN0   	 ofs=003B08F0, sz=1728; PIC? xs=64,ys=32,xo=33,yo=27
TROOA1   	 ofs=003B0FB0, sz=1632; PIC? xs=41,ys=57,xo=19,yo=52
TROOA2A8 	 ofs=003B1610, sz=1564; PIC? xs=40,ys=55,xo=17,yo=50
TROOA3A7 	 ofs=003B1C30, sz=1144; PIC? xs=36,ys=49,xo=15,yo=44
TROOA4A6 	 ofs=003B20B0, sz=1048; PIC? xs=30,ys=47,xo=20,yo=42
TROOA5   	 ofs=003B24D0, sz=1208; 
TROOB1   	 ofs=003B2800, sz=1600; PIC? xs=39,ys=56,xo=17,yo=51
TROOB2B8 	 ofs=003B2E40, sz=1420; PIC? xs=38,ys=57,xo=13,yo=52
TROOB3B7 	 ofs=003B33D0, sz=1304; PIC? xs=38,ys=51,xo=16,yo=46
TROOB4B6 	 ofs=003B38F0, sz=1228; PIC? xs=33,ys=47,xo=19,yo=42
TROOB5   	 ofs=003B3DC0, sz=1152; 
TROOC1   	 ofs=003B40B0, sz=1612; PIC? xs=39,ys=60,xo=17,yo=55
TROOC2C8 	 ofs=003B4700, sz=1528; PIC? xs=41,ys=58,xo=14,yo=53
TROOC3C7 	 ofs=003B4D00, sz=1148; PIC? xs=31,ys=53,xo=13,yo=48
TROOC4C6 	 ofs=003B5180, sz=1060; PIC? xs=28,ys=51,xo=12,yo=46
TROOC5   	 ofs=003B55B0, sz=1212; PIC? xs=35,ys=49,xo=22,yo=44
TROOD1   	 ofs=003B5A70, sz=1528; PIC? xs=37,ys=57,xo=16,yo=52
TROOD2D8 	 ofs=003B6070, sz=1652; PIC? xs=45,ys=55,xo=17,yo=50
TROOD3D7 	 ofs=003B66F0, sz=1320; PIC? xs=39,ys=48,xo=19,yo=43
TROOD4D6 	 ofs=003B6C20, sz=1012; PIC? xs=30,ys=46,xo=17,yo=41
TROOD5   	 ofs=003B7020, sz=1148; PIC? xs=33,ys=46,xo=21,yo=41
TROOE1   	 ofs=003B74A0, sz=1680; PIC? xs=49,ys=60,xo=30,yo=55
TROOE2E8 	 ofs=003B7B30, sz=1260; PIC? xs=32,ys=56,xo=11,yo=51
TROOE3E7 	 ofs=003B8020, sz=1284; PIC? xs=39,ys=49,xo=23,yo=44
TROOE4E6 	 ofs=003B8530, sz=1252; PIC? xs=34,ys=47,xo=20,yo=42
TROOE5   	 ofs=003B8A20, sz=1176; PIC? xs=38,ys=48,xo=17,yo=43
TROOF1   	 ofs=003B8EC0, sz=1588; PIC? xs=44,ys=55,xo=18,yo=50
TROOF2F8 	 ofs=003B9500, sz=1476; PIC? xs=45,ys=54,xo=25,yo=49
TROOF3F7 	 ofs=003B9AD0, sz=1380; PIC? xs=42,ys=49,xo=18,yo=44
TROOF4F6 	 ofs=003BA040, sz=1180; PIC? xs=36,ys=47,xo=16,yo=42
TROOF5   	 ofs=003BA4E0, sz=1164; PIC? xs=33,ys=46,xo=12,yo=41
TROOG1   	 ofs=003BA970, sz=1328; PIC? xs=32,ys=55,xo=5,yo=50
TROOG2G8 	 ofs=003BAEA0, sz=1644; PIC? xs=55,ys=55,xo=25,yo=50
TROOG3G7 	 ofs=003BB510, sz=1700; PIC? xs=59,ys=51,xo=27,yo=46
TROOG4G6 	 ofs=003BBBC0, sz=1380; PIC? xs=46,ys=47,xo=23,yo=42
TROOG5   	 ofs=003BC130, sz=1112; PIC? xs=31,ys=49,xo=16,yo=44
TROOH1   	 ofs=003BC590, sz=1452; PIC? xs=41,ys=55,xo=18,yo=50
TROOH2H8 	 ofs=003BCB40, sz=1144; PIC? xs=31,ys=56,xo=6,yo=51
TROOH3H7 	 ofs=003BCFC0, sz=1328; PIC? xs=34,ys=57,xo=12,yo=52
TROOH4H6 	 ofs=003BD4F0, sz=1336; PIC? xs=34,ys=56,xo=9,yo=51
TROOH5   	 ofs=003BDA30, sz=1404; 
TROOI0   	 ofs=003BDDD0, sz=1592; PIC? xs=42,ys=62,xo=22,yo=57
TROOJ0   	 ofs=003BE410, sz=1504; PIC? xs=41,ys=59,xo=21,yo=54
TROOK0   	 ofs=003BE9F0, sz=1300; PIC? xs=40,ys=54,xo=18,yo=54
TROOL0   	 ofs=003BEF10, sz=1292; PIC? xs=48,ys=46,xo=23,yo=45
TROOM0   	 ofs=003BF420, sz=1232; PIC? xs=58,ys=22,xo=29,yo=19
TROON0   	 ofs=003BF8F0, sz=2212; PIC? xs=46,ys=59,xo=24,yo=54
TROOO0   	 ofs=003C01A0, sz=2548; PIC? xs=49,ys=61,xo=20,yo=56
TROOP0   	 ofs=003C0BA0, sz=2852; PIC? xs=55,ys=61,xo=24,yo=56
TROOQ0   	 ofs=003C16D0, sz=2576; PIC? xs=57,ys=61,xo=24,yo=56
